,sentiment,Open,High,Low,Close,Volume
2022-07-19,0.3855646635804857,22467.849609375,23666.962890625,21683.40625,23389.43359375,48765202697
2022-07-20,0.3836736085790175,23393.19140625,24196.818359375,23009.94921875,23231.732421875,42932549127
2022-07-21,0.19153490000300938,23233.201171875,23388.322265625,22431.1484375,23164.62890625,33631012204
2022-07-22,0.2934544233308322,23163.751953125,23671.927734375,22603.416015625,22714.978515625,31421555646
2022-07-23,0.44287760791025665,22706.984375,22977.2109375,22002.91015625,22465.478515625,24021799169
2022-07-24,0.4546729570085352,22465.509765625,22974.001953125,22306.83984375,22609.1640625,23565495303
2022-07-25,0.20383004004927888,22607.15625,22649.12109375,21361.642578125,21361.701171875,35574561406
2022-07-26,-0.06709825413094628,21361.12109375,21361.12109375,20776.81640625,21239.75390625,28624673855
2022-07-27,0.5202618974905747,21244.169921875,22986.529296875,21070.806640625,22930.548828125,31758955233
2022-07-28,0.3338578539235251,22933.640625,24110.470703125,22722.265625,23843.88671875,40212386158
2022-07-29,0.2453801165456357,23845.212890625,24294.787109375,23481.173828125,23804.6328125,35887249746
2022-07-30,0.45675117404837356,23796.818359375,24572.580078125,23580.5078125,23656.20703125,28148218301
2022-07-31,0.4050698161125183,23652.0703125,24121.642578125,23275.703125,23336.896484375,23553591896
2022-08-01,0.2759560624073292,23336.71875,23464.787109375,22890.796875,23314.19921875,25849159141
2022-08-02,0.12703664342562357,23308.43359375,23415.041015625,22710.083984375,22978.1171875,28389250717
2022-08-03,0.2587754849729867,22981.302734375,23578.650390625,22747.8359375,22846.5078125,26288169966
2022-08-04,0.44178295956141705,22848.21484375,23198.009765625,22485.701171875,22630.95703125,25120229769
2022-08-05,0.3220694462458293,22626.833984375,23422.828125,22612.177734375,23289.314453125,28881249043
2022-08-06,0.25149695992469784,23291.423828125,23326.5625,22961.279296875,22961.279296875,15978259885
2022-08-07,0.0911100025360401,22963.505859375,23359.009765625,22894.556640625,23175.890625,15886817043
2022-08-08,0.5219925325363874,23179.52734375,24203.689453125,23176.546875,23809.486328125,28575544847
2022-08-09,0.3082636559710783,23811.484375,23898.615234375,22982.0,23164.318359375,23555719219
2022-08-10,0.2935340563198189,23162.8984375,24127.4140625,22771.51953125,23947.642578125,32837431722
2022-08-11,0.5755000257646883,23948.345703125,24822.62890625,23900.99609375,23957.529296875,37127036580
2022-08-12,0.34068009211466865,23957.203125,24412.56640625,23657.265625,24402.818359375,27265804688
2022-08-13,0.4749630143245061,24402.1875,24860.05078125,24346.115234375,24424.068359375,22987346289
2022-08-14,0.1922222599387169,24429.056640625,24974.9140625,24206.259765625,24319.333984375,22994133555
2022-08-15,0.16578392684459686,24318.31640625,25135.58984375,23839.775390625,24136.97265625,35123501685
2022-08-16,0.3828368751207987,24126.13671875,24228.416015625,23733.5,23883.291015625,27753685646
2022-08-17,0.14846240597612717,23881.31640625,24407.05859375,23243.353515625,23335.998046875,30931623076
2022-08-18,0.2573943305760622,23341.0390625,23563.83203125,23177.6015625,23212.73828125,23747613147
2022-08-19,-0.26713490093147363,23213.3125,23213.3125,20868.84765625,20877.552734375,40509610260
2022-08-20,-0.002428560256958028,20872.841796875,21350.806640625,20856.73046875,21166.060546875,27595671000
2022-08-21,0.29575867392122746,21160.392578125,21668.845703125,21103.197265625,21534.12109375,23102307723
2022-08-22,-0.014499816854121342,21531.462890625,21531.462890625,20939.18359375,21398.908203125,31666498758
2022-08-23,0.2688092792199718,21401.044921875,21646.203125,20955.138671875,21528.087890625,31878280659
2022-08-24,0.37605634246553693,21526.455078125,21783.076171875,21195.005859375,21395.01953125,31962253368
2022-08-25,0.27185636662667795,21395.458984375,21789.63671875,21362.44140625,21600.904296875,31028679593
2022-08-26,0.02559574548300209,21596.0859375,21804.908203125,20199.482421875,20260.01953125,42326789564
2022-08-27,-0.17009686965208787,20262.48046875,20340.775390625,19890.5234375,20041.73828125,30116729776
2022-08-28,-0.09203501922242782,20041.03515625,20139.0546875,19616.814453125,19616.814453125,24366810591
2022-08-29,0.11270456788051557,19615.154296875,20357.462890625,19600.78515625,20297.994140625,32637854078
2022-08-30,0.3686126386910154,20298.611328125,20542.64453125,19617.640625,19796.80859375,34483360283
2022-08-31,0.2545058621514228,19799.58203125,20420.990234375,19799.58203125,20049.763671875,33225232872
2022-09-01,0.08333524747898705,20050.498046875,20198.390625,19653.96875,20127.140625,30182031010
2022-09-02,0.37910828047565054,20126.072265625,20401.568359375,19814.765625,19969.771484375,29123998928
2022-09-03,0.12417085468769072,19969.71875,20037.009765625,19698.35546875,19832.087890625,23613051457
2022-09-04,-0.03859131463936397,19832.470703125,19999.689453125,19636.81640625,19986.712890625,25245861652
2022-09-05,0.30127399961153667,19988.7890625,20031.16015625,19673.046875,19812.37109375,28813460025
2022-09-06,0.25992908696053735,19817.724609375,20155.26953125,18800.171875,18837.66796875,43403978910
2022-09-07,0.11801207115810906,18837.68359375,19427.171875,18644.466796875,19290.32421875,35239757134
2022-09-08,0.4296017205211478,19289.94140625,19417.3515625,19076.71484375,19329.833984375,32194477850
2022-09-09,0.5497868091202853,19328.140625,21439.41015625,19310.962890625,21381.15234375,48469528171
2022-09-10,0.22452014555101804,21376.912109375,21760.275390625,21168.72265625,21680.5390625,36913738894
2022-09-11,0.13338422030210492,21678.54296875,21770.552734375,21406.9453125,21769.255859375,34493951963
2022-09-12,0.5264071696197864,21770.1484375,22439.181640625,21603.896484375,22370.44921875,50212088965
2022-09-13,0.1991271335597432,22371.48046875,22673.8203125,20062.669921875,20296.70703125,51091116622
2022-09-14,0.10394029711422163,20184.5546875,20467.201171875,19793.396484375,20241.08984375,37872380889
2022-09-15,0.3480875021532962,20242.2890625,20318.166015625,19636.734375,19701.2109375,36389011503
2022-09-16,0.09454099427569997,19704.005859375,19870.62890625,19400.076171875,19772.583984375,30123362273
2022-09-17,0.06364311632655914,19777.033203125,20162.53125,19777.033203125,20127.576171875,24957448100
2022-09-18,0.104792582988739,20127.234375,20127.234375,19387.4921875,19419.505859375,31254779144
2022-09-19,-0.00018713137377863827,19418.572265625,19639.48046875,18390.318359375,19544.12890625,40177002624
2022-09-20,0.2982227611972625,19545.591796875,19602.45703125,18813.455078125,18890.7890625,36791346508
2022-09-21,0.38713286750352205,18891.283203125,19674.630859375,18290.314453125,18547.400390625,46363793975
2022-09-22,0.23743936218119957,18534.650390625,19456.91015625,18415.591796875,19413.55078125,41135767926
2022-09-23,0.30385092438244427,19412.400390625,19464.671875,18617.552734375,19297.638671875,38896078052
2022-09-24,0.382156565785408,19296.990234375,19310.197265625,18861.974609375,18937.01171875,26149643168
2022-09-25,0.2725476785139604,18936.310546875,19134.732421875,18696.46875,18802.09765625,23359966112
2022-09-26,0.1880547252107174,18803.900390625,19274.873046875,18721.28515625,19222.671875,44148798321
2022-09-27,0.4904222071170807,19221.83984375,20338.455078125,18915.66796875,19110.546875,58571439619
2022-09-28,0.06324091222551133,19104.62109375,19688.34375,18553.296875,19426.720703125,53071298734
2022-09-29,0.3819752244626061,19427.779296875,19589.265625,18924.353515625,19573.05078125,41037843771
2022-09-30,0.10783437250265433,19573.431640625,20109.849609375,19265.662109375,19431.7890625,43975248085
2022-10-01,0.2558688446879387,19431.10546875,19471.154296875,19231.08203125,19312.095703125,18719537670
2022-10-02,0.3525236038600697,19311.849609375,19370.30859375,18970.62109375,19044.107421875,20765955327
2022-10-03,0.34953858760687023,19044.068359375,19653.54296875,19025.2265625,19623.580078125,30484729489
2022-10-04,0.45722996224375334,19623.583984375,20380.34375,19523.83984375,20336.84375,35887278685
2022-10-05,0.40550134004208077,20335.900390625,20343.748046875,19801.80078125,20160.716796875,33223790572
2022-10-06,0.36221544638923975,20161.0390625,20408.392578125,19900.087890625,19955.443359375,34711412966
2022-10-07,0.14060001810391745,19957.55859375,20041.0859375,19395.79296875,19546.849609375,29227315390
2022-10-08,0.289154672308972,19546.328125,19601.6953125,19299.4140625,19416.568359375,16437423167
2022-10-09,0.3745508519085971,19417.478515625,19542.5390625,19349.259765625,19446.42578125,16837262532
2022-10-10,0.25969845997659785,19446.416015625,19515.466796875,19102.978515625,19141.484375,27425022774
2022-10-11,0.2857837838431199,19139.0,19241.9609375,18925.603515625,19051.41796875,28711532910
2022-10-12,0.21663155029801762,19052.646484375,19203.19921875,19029.7578125,19157.4453125,24950173846
2022-10-13,0.17128760888151925,19156.966796875,19453.328125,18319.822265625,19382.904296875,44219840004
2022-10-14,0.4007061913846031,19382.533203125,19889.146484375,19115.408203125,19185.65625,38452356727
2022-10-15,0.4256486415863037,19185.4375,19212.541015625,19019.25,19067.634765625,16192235532
2022-10-16,0.08637375198304653,19068.9140625,19389.603515625,19068.9140625,19268.09375,17988916650
2022-10-17,0.20395731647809345,19268.5625,19635.802734375,19173.333984375,19550.7578125,27472552998
2022-10-18,0.36219932428046836,19550.466796875,19666.994140625,19144.76953125,19334.416015625,30580012344
2022-10-19,0.22872910164950186,19335.02734375,19348.416015625,19127.6875,19139.53515625,22425387184
2022-10-20,0.27625225741287757,19138.0859375,19315.19921875,18971.458984375,19053.740234375,24493974420
2022-10-21,0.147624412749676,19053.203125,19237.384765625,18770.970703125,19172.46875,32459287866
2022-10-22,0.516649603843689,19172.380859375,19248.068359375,19132.244140625,19208.189453125,16104440957
2022-10-23,-0.1704593524336815,19207.734375,19646.65234375,19124.197265625,19567.0078125,22128794335
2022-10-24,0.32654189318418503,19567.76953125,19589.125,19206.32421875,19345.572265625,30202235805
2022-10-25,0.43704433107014856,19344.96484375,20348.412109375,19261.447265625,20095.857421875,47761524910
2022-10-26,0.3219831385573403,20092.236328125,20938.134765625,20076.1171875,20770.44140625,58895950537
2022-10-27,0.19228659749031066,20772.802734375,20854.044921875,20255.373046875,20285.8359375,49625110402
2022-10-28,0.22434623299106474,20287.95703125,20724.98046875,20086.068359375,20595.3515625,43994715910
2022-10-29,0.059569516602684454,20595.103515625,20988.39453125,20566.484375,20818.4765625,40369840645
2022-10-30,0.4252024684101343,20817.982421875,20917.005859375,20547.462890625,20635.603515625,31486345556
2022-10-31,0.4623127660107991,20633.6953125,20795.3203125,20287.458984375,20495.7734375,45668466815
2022-11-01,0.21976051711645284,20494.8984375,20647.2890625,20359.845703125,20485.2734375,39819303159
2022-11-02,0.3318939275705992,20482.958984375,20742.810546875,20087.134765625,20159.50390625,55552169483
2022-11-03,0.26117997657921577,20162.689453125,20382.095703125,20086.240234375,20209.98828125,43228750179
2022-11-04,0.4040952300372189,20208.76953125,21209.560546875,20188.01953125,21147.23046875,64072727950
2022-11-05,0.2562440607858741,21144.83203125,21446.88671875,21097.634765625,21282.69140625,37846047609
2022-11-06,0.1596382627120385,21285.056640625,21345.376953125,20920.19140625,20926.486328125,35082693210
2022-11-07,0.27891976858528567,20924.62109375,21053.24609375,20489.97265625,20602.81640625,53510852236
2022-11-08,-0.11845868716546155,20600.671875,20664.607421875,17603.544921875,18541.271484375,118992465607
2022-11-09,-0.232273026516563,18543.76171875,18590.458984375,15682.6923828125,15880.7802734375,102905151606
2022-11-10,-0.09371453896164895,15883.158203125,18054.3125,15834.0185546875,17586.771484375,83202283721
2022-11-11,-0.05868722215808673,17583.251953125,17650.943359375,16543.482421875,17034.29296875,55871616488
2022-11-12,0.05219569802284239,17036.875,17066.67578125,16651.775390625,16799.185546875,29717699419
2022-11-13,0.21871511762340864,16799.72265625,16920.765625,16320.634765625,16353.365234375,27209183682
2022-11-14,0.07004720424160812,16352.0283203125,17109.32421875,15872.94140625,16618.19921875,49630243054
2022-11-15,0.2544623758643866,16617.484375,17051.962890625,16542.55078125,16884.61328125,36599436183
2022-11-16,0.08795486148950214,16884.341796875,16960.294921875,16430.111328125,16669.439453125,33925512989
2022-11-17,-0.06999939450850856,16670.42578125,16726.439453125,16460.68359375,16687.517578125,27868914022
2022-11-18,0.02616963319240076,16687.912109375,16947.05859375,16564.611328125,16697.77734375,26862218609
2022-11-19,-0.019261646887351738,16696.220703125,16797.876953125,16570.41015625,16711.546875,16106223492
2022-11-20,-0.10061878828625932,16712.919921875,16746.779296875,16248.6923828125,16291.83203125,21313378652
2022-11-21,-0.2450286187659735,16291.2236328125,16291.2236328125,15599.046875,15787.2841796875,37429485518
2022-11-22,0.05976848732465983,15782.30078125,16253.0478515625,15656.6064453125,16189.76953125,30726828760
2022-11-23,0.14153939398747045,16195.5888671875,16638.193359375,16170.5029296875,16610.70703125,32958875628
2022-11-24,0.27228126049041745,16611.63671875,16771.474609375,16501.767578125,16604.46484375,26129037414
2022-11-25,0.08212389934945988,16602.26953125,16603.31640625,16388.404296875,16521.841796875,18678255976
2022-11-26,0.3000333622882241,16521.576171875,16666.86328125,16416.228515625,16464.28125,18000008764
2022-11-27,0.05111969510714213,16463.8828125,16594.40625,16437.025390625,16444.626953125,20443898509
2022-11-28,-0.0761510641188235,16440.22265625,16482.93359375,16054.5302734375,16217.322265625,27743025156
2022-11-29,0.2833147094530218,16217.6396484375,16522.2578125,16139.396484375,16444.982421875,23581685468
2022-11-30,0.4471793656479822,16445.4765625,17190.9375,16445.4765625,17168.56640625,29523576583
2022-12-01,0.3234137861974656,17168.001953125,17197.498046875,16888.388671875,16967.1328125,22895392882
2022-12-02,0.24095779538154602,16968.68359375,17088.66015625,16877.880859375,17088.66015625,19539705127
2022-12-03,0.40876029431819916,17090.09765625,17116.041015625,16888.140625,16908.236328125,16217776704
2022-12-04,0.10484699983345833,16908.169921875,17157.767578125,16903.439453125,17130.486328125,16824520830
2022-12-05,0.34273050632327795,17128.89453125,17378.15234375,16922.431640625,16974.826171875,22209086834
2022-12-06,0.119454194162343,16975.23828125,17091.86328125,16939.921875,17089.50390625,19889922369
2022-12-07,0.022583403107192777,17089.505859375,17109.376953125,16750.55859375,16848.126953125,19675404389
2022-12-08,0.15143028114523202,16847.349609375,17267.916015625,16788.783203125,17233.474609375,20496603770
2022-12-09,0.2464219880104065,17232.1484375,17280.546875,17100.8359375,17133.15234375,20328426366
2022-12-10,0.4965778052806854,17134.220703125,17216.826171875,17120.68359375,17128.724609375,12706781969
2022-12-11,0.320812484392753,17129.7109375,17245.634765625,17091.8203125,17104.193359375,14122486832
2022-12-12,0.18167173862457273,17102.5,17212.564453125,16899.39453125,17206.4375,19617581341
2022-12-13,0.2948954454282435,17206.44140625,17930.0859375,17111.763671875,17781.318359375,26634741631
2022-12-14,0.425584361854806,17782.06640625,18318.53125,17739.513671875,17815.650390625,25534481470
2022-12-15,0.25415302067995066,17813.64453125,17846.744140625,17322.58984375,17364.865234375,20964448341
2022-12-16,0.005430757182918173,17364.546875,17505.525390625,16584.701171875,16647.484375,24031608960
2022-12-17,0.06016970343059964,16646.982421875,16800.58984375,16614.029296875,16795.091796875,14463581825
2022-12-18,-0.011706429369309386,16795.609375,16815.38671875,16697.8203125,16757.9765625,10924354698
2022-12-19,0.1809637904167175,16759.041015625,16807.52734375,16398.13671875,16439.6796875,17221074814
2022-12-20,0.29452208081881204,16441.787109375,17012.984375,16427.8671875,16906.3046875,22722096615
2022-12-21,0.24536897313027156,16904.52734375,16916.80078125,16755.912109375,16817.53515625,14882945045
2022-12-22,0.19233075320720672,16818.380859375,16866.673828125,16592.408203125,16830.341796875,16441573050
2022-12-23,0.2346615105305078,16829.64453125,16905.21875,16794.458984375,16796.953125,15329265213
2022-12-24,0.1401350290878959,16796.9765625,16864.703125,16793.52734375,16847.755859375,9744636213
2022-12-25,-0.04487058520317081,16847.505859375,16860.5546875,16755.25390625,16841.986328125,11656379938
2022-12-26,0.27218500359190834,16842.25,16920.123046875,16812.369140625,16919.8046875,11886957804
2022-12-27,0.19813474772437925,16919.291015625,16959.845703125,16642.072265625,16717.173828125,15748580239
2022-12-28,-0.011398408682115623,16716.400390625,16768.169921875,16497.556640625,16552.572265625,17005713920
2022-12-29,0.2146506291978499,16552.322265625,16651.755859375,16508.68359375,16642.341796875,14472237479
2022-12-30,0.07665445143356917,16641.330078125,16643.427734375,16408.474609375,16602.5859375,15929162910
2022-12-31,-0.051680890843272195,16603.673828125,16628.986328125,16517.51953125,16547.49609375,11239186456
2023-01-01,0.30431049374433666,16547.9140625,16630.439453125,16521.234375,16625.080078125,9244361700
2023-01-02,-0.10073376474557101,16625.509765625,16759.34375,16572.228515625,16688.470703125,12097775227
2023-01-03,0.41227547634731637,16688.84765625,16760.447265625,16622.37109375,16679.857421875,13903079207
2023-01-04,0.35028250361311025,16680.205078125,16964.5859375,16667.763671875,16863.23828125,18421743322
2023-01-05,-0.06238071620464329,16863.47265625,16884.021484375,16790.283203125,16836.736328125,13692758566
2023-01-06,0.26185737956653937,16836.47265625,16991.994140625,16716.421875,16951.96875,14413662913
2023-01-07,0.5445272732864727,16952.1171875,16975.017578125,16914.19140625,16955.078125,7714767174
2023-01-08,-0.07623459796110792,16954.146484375,17091.14453125,16924.05078125,17091.14453125,9768827914
2023-01-09,0.5870881910834994,17093.9921875,17389.95703125,17093.9921875,17196.5546875,18624736866
2023-01-10,0.15858774618668986,17192.94921875,17484.720703125,17162.990234375,17446.29296875,15808338949
2023-01-11,0.33772092831857276,17446.359375,17934.896484375,17337.994140625,17934.896484375,18372283782
2023-01-12,0.4095912922735084,18117.59375,19030.087890625,17995.203125,18869.587890625,34971338710
2023-01-13,0.498729310605837,18868.90625,19964.322265625,18753.1640625,19909.57421875,29225029694
2023-01-14,0.5677808716016657,19910.537109375,21075.142578125,19907.828125,20976.298828125,38967784639
2023-01-15,0.44385319096701487,20977.484375,20993.748046875,20606.986328125,20880.798828125,19298407543
2023-01-16,0.547983448556129,20882.224609375,21360.875,20715.74609375,21169.6328125,26792494050
2023-01-17,0.5111559761422021,21175.833984375,21438.66015625,20978.533203125,21161.51953125,24999983362
2023-01-18,0.26401852616449684,21161.05078125,21564.501953125,20541.544921875,20688.78125,30005625418
2023-01-19,0.2080376860383269,20686.74609375,21163.01171875,20685.380859375,21086.79296875,21152848261
2023-01-20,0.25368649527138354,21085.373046875,22692.357421875,20919.126953125,22676.552734375,28799154319
2023-01-21,0.3120737060120231,22677.427734375,23282.34765625,22511.833984375,22777.625,32442278429
2023-01-22,0.5814080238342285,22777.986328125,23056.73046875,22387.900390625,22720.416015625,24746386230
2023-01-23,0.689819049450659,22721.087890625,23126.486328125,22654.3046875,22934.431640625,26518700512
2023-01-24,0.3547317473093668,22929.626953125,23134.01171875,22549.744140625,22636.46875,26405069715
2023-01-25,0.30714980538549097,22639.267578125,23722.099609375,22406.076171875,23117.859375,30685366709
2023-01-26,0.2975227020440563,23108.955078125,23237.078125,22911.373046875,23032.77734375,26357839322
2023-01-27,0.36104035143758734,23030.716796875,23417.720703125,22654.59375,23078.728515625,25383335641
2023-01-28,0.3137622997164726,23079.96484375,23165.896484375,22908.845703125,23031.08984375,14712928379
2023-01-29,0.7968902233988047,23031.44921875,23919.890625,22985.0703125,23774.56640625,27423687259
2023-01-30,0.40016994826377383,23774.6484375,23789.34765625,22657.58203125,22840.138671875,27205595568
2023-01-31,0.3528474425276121,22840.796875,23225.021484375,22765.568359375,23139.283203125,22837828665
2023-02-01,0.42095788220564523,23137.8359375,23764.5390625,22877.75,23723.76953125,26683255504
2023-02-02,0.5494926892220974,23720.82421875,24167.2109375,23468.595703125,23471.87109375,32066936882
2023-02-03,0.32771156430244447,23469.412109375,23678.103515625,23279.955078125,23449.322265625,27083066007
2023-02-04,0.3831554467861469,23446.3203125,23556.94921875,23291.794921875,23331.84765625,15639298538
2023-02-05,0.48560959498087564,23332.248046875,23423.435546875,22841.759765625,22955.666015625,19564262605
2023-02-06,0.22596737428715352,22954.021484375,23119.279296875,22692.025390625,22760.109375,23825006542
2023-02-07,0.14984172933241902,22757.267578125,23310.974609375,22756.2578125,23264.291015625,27187964471
2023-02-08,0.244058891137441,23263.416015625,23367.958984375,22731.09765625,22939.3984375,25371367758
2023-02-09,0.1551902153542344,22946.56640625,22996.4375,21773.974609375,21819.0390625,32572572185
2023-02-10,0.08753619474523207,21819.005859375,21941.185546875,21539.392578125,21651.18359375,27078406594
2023-02-11,0.11796205526306514,21651.841796875,21891.41015625,21618.44921875,21870.875,16356226232
2023-02-12,0.665795755883058,21870.90234375,22060.994140625,21682.828125,21788.203125,17821046406
2023-02-13,0.18385984642165049,21787.0,21898.4140625,21460.087890625,21808.1015625,23918742607
2023-02-14,0.3482231406065134,21801.822265625,22293.140625,21632.39453125,22220.8046875,26792596581
2023-02-15,0.4623409241018161,22220.5859375,24307.841796875,22082.76953125,24307.841796875,32483312909
2023-02-16,0.3249358453868348,24307.349609375,25134.1171875,23602.5234375,23623.474609375,39316664596
2023-02-17,0.07563994998155638,23621.283203125,24924.041015625,23460.755859375,24565.6015625,41358451255
2023-02-18,0.1250465214252472,24565.296875,24798.8359375,24468.373046875,24641.27734375,19625427158
2023-02-19,0.1367441385984421,24640.02734375,25093.0546875,24327.642578125,24327.642578125,25555105670
2023-02-20,0.2772502881639144,24336.623046875,25020.458984375,23927.91015625,24829.1484375,28987376573
2023-02-21,0.341903681414468,24833.048828125,25126.8515625,24200.36328125,24436.353515625,31252098714
2023-02-22,0.18088678705195585,24437.41796875,24472.33984375,23644.318359375,24188.84375,30199996781
2023-02-23,0.2243296280503273,24190.71875,24572.08984375,23693.919921875,23947.4921875,30476264066
2023-02-24,-0.022228146195411688,23946.0078125,24103.705078125,23007.072265625,23198.126953125,26811744928
2023-02-25,0.310803088274869,23200.125,23210.2109375,22861.55859375,23175.375,16100721565
2023-02-26,0.4486639380455017,23174.150390625,23654.3671875,23084.220703125,23561.212890625,16644534842
2023-02-27,0.22944510512881805,23561.451171875,23857.890625,23205.87890625,23522.87109375,22660763494
2023-02-28,0.16656536436997924,23521.837890625,23585.384765625,23077.650390625,23147.353515625,20535363434
2023-03-01,0.36126966450525366,23150.9296875,23880.6328125,23088.626953125,23646.55078125,24662841200
2023-03-02,0.26556736116225904,23647.01953125,23739.138671875,23245.021484375,23475.466796875,20386398516
2023-03-03,-0.07736220666103893,23476.6328125,23479.34765625,22213.23828125,22362.6796875,26062404610
2023-03-04,0.4405823735629811,22362.923828125,22405.177734375,22198.98046875,22353.349609375,11166012913
2023-03-05,0.01398209482431409,22354.14453125,22613.685546875,22307.142578125,22435.513671875,13317001733
2023-03-06,0.172760126449294,22436.81640625,22584.29296875,22331.314453125,22429.7578125,17353192895
2023-03-07,0.4336054278858777,22428.322265625,22527.41796875,22011.26171875,22219.76953125,22765452204
2023-03-08,0.28074946999549866,22216.44140625,22268.896484375,21708.05078125,21718.080078125,22536575684
2023-03-09,-0.1976934099820123,21720.080078125,21802.716796875,20210.306640625,20363.021484375,30364664171
2023-03-10,-0.2795456572012468,20367.001953125,20370.595703125,19628.25390625,20187.244140625,39578257695
2023-03-11,-0.30996298293272656,20187.876953125,20792.525390625,20068.66015625,20632.41015625,30180288176
2023-03-12,0.4771549900372823,20628.029296875,22185.03125,20448.806640625,22163.94921875,29279035521
2023-03-13,0.4110770210319636,22156.40625,24550.837890625,21918.19921875,24197.533203125,49466362688
2023-03-14,0.31184310544478266,24201.765625,26514.716796875,24081.18359375,24746.07421875,54622230164
2023-03-15,0.3027384295578926,24770.92578125,25240.615234375,23964.91015625,24375.9609375,43655701450
2023-03-16,0.23245416106061734,24373.45703125,25190.326171875,24225.111328125,25052.7890625,33866061747
2023-03-17,0.1932669128291309,25055.123046875,27787.8125,24955.169921875,27423.9296875,50730261335
2023-03-18,0.48751503229141235,27448.1171875,27725.953125,26636.26171875,26965.87890625,35723036817
2023-03-19,0.4907713809183666,26969.50390625,28440.560546875,26907.716796875,28038.67578125,37769448859
2023-03-20,0.3187512368350834,28041.6015625,28527.724609375,27242.880859375,27767.236328125,44774027664
2023-03-21,0.443620145919934,27768.392578125,28439.5625,27439.646484375,28175.81640625,36102192830
2023-03-22,0.41764962921539944,28158.720703125,28803.3359375,26759.99609375,27307.4375,33382021890
2023-03-23,0.35501943809806175,27301.95703125,28729.84375,27183.36328125,28333.97265625,24220433689
2023-03-24,0.17812981208165488,28324.111328125,28388.4375,27039.265625,27493.28515625,25980310960
2023-03-25,0.33299512167771655,27487.337890625,27791.826171875,27196.234375,27494.70703125,13383005987
2023-03-26,0.4263921247588264,27495.5234375,28178.14453125,27445.046875,27994.330078125,13878363192
2023-03-27,0.45193320512771606,27994.068359375,28037.92578125,26606.689453125,27139.888671875,18188895178
2023-03-28,0.17657567347799025,27132.888671875,27460.71875,26677.818359375,27268.130859375,17783600385
2023-03-29,0.3739215869988714,27267.03125,28619.54296875,27259.662109375,28348.44140625,20684945906
2023-03-30,0.4138734533830925,28350.140625,29159.90234375,27720.16015625,28033.5625,22435349951
2023-03-31,0.485527388359371,28032.26171875,28639.896484375,27583.71484375,28478.484375,19001327598
2023-04-01,0.23813220063845314,28473.33203125,28802.45703125,28297.171875,28411.03515625,10876469901
2023-04-02,0.4049045466459714,28462.845703125,28518.958984375,27884.087890625,28199.30859375,12284641999
2023-04-03,0.3141986888647079,28183.080078125,28475.623046875,27276.720703125,27790.220703125,19556501327
2023-04-04,0.4411816815255393,27795.2734375,28433.7421875,27681.3046875,28168.08984375,15284538859
2023-04-05,0.36047134197810116,28169.7265625,28739.23828125,27843.763671875,28177.984375,17052315986
2023-04-06,0.2807214725762605,28175.2265625,28178.384765625,27738.759765625,28044.140625,13837809380
2023-04-07,0.31421493432101083,28038.966796875,28111.59375,27794.03125,27925.859375,10861680497
2023-04-08,0.6087145954370499,27920.513671875,28159.86328125,27883.38671875,27947.794921875,9373255556
2023-04-09,0.3133259527385235,27952.3671875,28532.830078125,27828.48046875,28333.05078125,12175322951
2023-04-10,0.334295395899702,28336.02734375,29771.46484375,28189.271484375,29652.98046875,19282400094
2023-04-11,0.6011431806899131,29653.6796875,30509.083984375,29609.30078125,30235.05859375,20121259843
2023-04-12,0.31233737586249766,30231.58203125,30462.48046875,29725.57421875,30139.052734375,18651929926
2023-04-13,0.524373577148826,29892.740234375,30539.845703125,29878.623046875,30399.06640625,17487721001
2023-04-14,0.33091383675734204,30409.5625,31005.607421875,30044.498046875,30485.69921875,22659995079
2023-04-15,0.7951044340928396,30490.75,30601.740234375,30245.8828125,30318.49609375,11940685378
2023-04-16,0.3561169488562478,30315.9765625,30555.537109375,30157.83203125,30315.35546875,12854816417
2023-04-17,0.14909379982522553,30317.146484375,30319.197265625,29275.37109375,29445.044921875,17872186762
2023-04-18,0.4556572774671159,29449.091796875,30470.302734375,29154.849609375,30397.552734375,19480529496
2023-04-19,0.22100826821945332,30394.1875,30411.0546875,28669.8984375,28822.6796875,24571565421
2023-04-20,0.27750847792183914,28823.68359375,29076.400390625,28037.2578125,28245.98828125,21340360360
2023-04-21,-0.06753822645315759,28249.23046875,28349.96875,27177.365234375,27276.91015625,20759504330
2023-04-22,0.16722845236460368,27265.89453125,27872.142578125,27169.5703125,27817.5,13125734602
2023-04-23,0.09378194622695445,27816.14453125,27820.244140625,27400.314453125,27591.384765625,12785446832
2023-04-24,0.06531435099698728,27591.73046875,27979.982421875,27070.849609375,27525.33984375,17703288330
2023-04-25,0.15634790658950806,27514.873046875,28371.078125,27207.931640625,28307.59765625,17733373139
2023-04-26,0.4814130514860153,28300.05859375,29995.837890625,27324.548828125,28422.701171875,31854242019
2023-04-27,0.30507150346582584,28428.46484375,29871.546875,28402.88671875,29473.787109375,27153445027
2023-04-28,0.505335624728884,29481.013671875,29572.791015625,28929.609375,29340.26171875,17544464887
2023-04-29,0.5998270993049328,29336.56640625,29452.455078125,29088.04296875,29248.48828125,10662634333
2023-04-30,0.38835849832086,29245.515625,29952.029296875,29114.021484375,29268.806640625,14652199272
2023-05-01,0.27727889605596956,29227.103515625,29329.935546875,27680.79296875,28091.568359375,18655599976
2023-05-02,0.4702825119246298,28087.17578125,28881.298828125,27924.123046875,28680.537109375,16432924527
